AcceptsAndroidPay,AcceptsApplePay,AcceptsBitcoin,AcceptsCreditCards,AcceptsInsurance,Alcohol,Ambience,Attire,BestNights,BikeParking,ByAppointmentOnly,CannabisProducts,Caters,CoatCheck,Delivery,DogsAllowed,Drive-Thru,Fri,GoodFor,GoodForDancing,GoodforGroups,GoodforKids,GoodforWorking,HappyHour,HasPoolTable,HasTV,Mon,Music,NoiseLevel,OffersMilitaryDiscount,OutdoorSeating,Parking,Sat,Smoking,Sun,Take-out,TakesReservations,Thu,Tue,WaiterService,Wed,WheelchairAccessible,Wi-Fi,area,claimed status,health inspect,id,latitude,longitude,price,rating,related0,related1,related2,review,tag,title,url
,,,Yes,,No,,Casual,,,,,,,,,,,,,No,No,,,,,,,VeryLoud,,No,,,,,Yes,No,,,No,,,No,NM Albuquerque Westside,Unclaimed,,churchs-chicken-albuquerque-12,35.0753023533,-106.742720157,,1.5,shoe-tree-albuquerque,cnm-west-parking-lot-sb-2-albuquerque,national-fiery-foods-and-barbecue-show-albuquerque,4,ChickenWings,Church’s Chicken,https://www.yelp.com/biz/churchs-chicken-albuquerque-12?osq=food
,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,NM Albuquerque Westside,Unclaimed,,coctel-de-camaron-albuquerque,35.0797262096,-106.746083982,1.0,2.0,,,,1,FoodTrucks,Coctel De Camaron,https://www.yelp.com/biz/coctel-de-camaron-albuquerque?osq=food
,,,Yes,,No,,Casual,,Yes,,,,,No,,,,,,No,Yes,,,,No,,,Average,,No,,,,,Yes,No,,,No,,,No,NM Albuquerque Westside,Unclaimed,,filibertos-mexican-food-albuquerque,35.0862784,-106.684484,1.0,2.5,frontier-restaurant-albuquerque-2,macs-la-sierra-restaurant-albuquerque,el-charrito-mexican-restaurant-albuquerque-2,13,Mexican,Filibertos Mexican Food,https://www.yelp.com/biz/filibertos-mexican-food-albuquerque?osq=food
,,,Yes,,,,,,Yes,No,,,,,,,8:00 am - 10:00 pm,,,,,,,,,9:00 am - 9:00 pm,,,,,PrivateLot,8:00 am - 10:00 pm,,8:00 am - 10:00 pm,,,8:00 am - 10:00 pm,8:00 am - 10:00 pm,,8:00 am - 10:00 pm,,,NM Albuquerque Westside,Claimed,,walgreens-albuquerque-16,35.110562,-106.730323,2.0,3.0,duran-central-pharmacy-albuquerque,giant-conoco-gasoline-and-convenience-store-albuquerque-3,walmart-neighborhood-market-albuquerque-13,2,"Drugstores,Cosmetics&BeautySupply,ConvenienceStores",Walgreens,https://www.yelp.com/biz/walgreens-albuquerque-16?osq=food
,No,No,Yes,,,,,,Yes,,,Yes,,Yes,,,9:00 am - 6:00 pm,,,,,,,,,Closed,,,,,PrivateLot,10:00 am - 5:00 pm,,Closed,Yes,,9:00 am - 6:00 pm,9:00 am - 6:00 pm,,9:00 am - 6:00 pm,Yes,,NM Albuquerque Westside,Claimed,,bittersweets-bakery-albuquerque,35.18829,-106.685253,2.0,4.0,swiss-alps-bakery-albuquerque-2,bagel-deli-bakery-rio-rancho,abc-cake-shop-and-bakery-albuquerque-2,27,"Bakeries,Cupcakes",BitterSweets Bakery,https://www.yelp.com/biz/bittersweets-bakery-albuquerque?osq=food
,,,Yes,,,,Casual,,Yes,,,,,No,,,,,,Yes,Yes,,,,,,,,,No,,,,,Yes,No,,,,,,,NM Albuquerque Westside,Unclaimed,,little-caesars-pizza-albuquerque-5,35.1513014,-106.6884347,1.0,4.0,mimmos-ristorante-and-pizzeria-albuquerque,farina-pizzeria-albuquerque,dions-albuquerque-15,4,Pizza,Little Caesars Pizza,https://www.yelp.com/biz/little-caesars-pizza-albuquerque-5?osq=food
,,,Yes,,FullBar,,Casual,,Yes,,,,No,No,No,,8:00 am - 12:00 am,,No,Yes,Yes,,Yes,,Yes,8:00 am - 9:00 pm,,,,Yes,PrivateLot,8:00 am - 10:00 pm,OutdoorArea/PatioOnly,8:00 am - 9:00 pm,Yes,No,8:00 am - 9:00 pm,8:00 am - 9:00 pm,Yes,8:00 am - 9:00 pm,Yes,Free,NM Albuquerque Westside,Claimed,,desert-greens-bar-and-grill-albuquerque,35.1975921,-106.6854009,2.0,4.0,turtle-mountain-brewing-co-rio-rancho,flying-star-cafe-albuquerque-6,jinja-bar-and-bistro-albuquerque-2,4,"American(New),SportsBars",Desert Greens Bar And Grill,https://www.yelp.com/biz/desert-greens-bar-and-grill-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,ribs-hickory-pit-bbq-albuquerque,35.1489099,-106.6894431,,,rudys-country-store-and-bar-b-que-albuquerque,mr-powdrells-barbeque-house-albuquerque-2,golden-pride-albuquerque-3,,,Ribs Hickory Pit Bbq,https://www.yelp.com/biz/ribs-hickory-pit-bbq-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Claimed,,sugar-and-spice-albuquerque,35.106203,-106.713644,,,swiss-alps-bakery-albuquerque-2,cake-fetish-albuquerque,chocolate-cartel-albuquerque,,,Sugar & Spice,https://www.yelp.com/biz/sugar-and-spice-albuquerque?osq=food
,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,NM Albuquerque Westside,Unclaimed,,circle-k-albuquerque-15,35.1793979,-106.6883115,,5.0,walgreens-albuquerque-14,phillips-66-circle-k-albuquerque,7-eleven-albuquerque-14,1,ConvenienceStores,Circle K,https://www.yelp.com/biz/circle-k-albuquerque-15?osq=food
,No,,Yes,,,,,,Yes,,,,,,,,10:00 am - 10:00 pm,,,,,,,,,10:00 am - 9:00 pm,,,,,,10:00 am - 10:00 pm,,12:00 pm - 9:00 pm,Yes,,10:00 am - 9:00 pm,10:00 am - 9:00 pm,,10:00 am - 9:00 pm,Yes,No,NM Albuquerque Westside,Claimed,,chocglitz-and-cream-albuquerque,35.2119525139,-106.698379652,2.0,4.5,buffetts-candies-albuquerque,paisanos-albuquerque,theobroma-chocolatier-albuquerque,22,"IceCream&FrozenYogurt,Chocolatiers&Shops,CandyStores",ChocGlitz & Cream,https://www.yelp.com/biz/chocglitz-and-cream-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,la-sirenita-albuquerque-2,35.078182291,-106.746539958,,,,,,,,La Sirenita,https://www.yelp.com/biz/la-sirenita-albuquerque-2?osq=food
,,,Yes,,,,,,No,,,,,No,,,6:00 am - 11:00 pm,,,,,,,,,6:00 am - 11:00 pm,,,,,,6:00 am - 11:00 pm,,6:00 am - 11:00 pm,Yes,,6:00 am - 11:00 pm,6:00 am - 11:00 pm,,6:00 am - 11:00 pm,,,NM Albuquerque Westside,Unclaimed,,el-super-albuquerque,35.0870267078,-106.687041521,,,,,,,,El Super,https://www.yelp.com/biz/el-super-albuquerque?osq=food
,,,Yes,,No,Hipster,Casual,,Yes,,,No,,No,,No,11:00 am - 9:00 pm,"Lunch,Dinner",,Yes,Yes,,,,No,11:00 am - 9:00 pm,,Loud,,No,,11:00 am - 9:00 pm,,11:00 am - 6:00 pm,Yes,No,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Yes,11:00 am - 9:00 pm,,No,NM Albuquerque Westside,Claimed,,johnny-rockets-albuquerque,35.1979389826,-106.657362949,2.0,3.0,fuddruckers-albuquerque-3,66-diner-albuquerque,dgs-deli-and-market-albuquerque,19,"Burgers,American(Traditional),Sandwiches",Johnny Rockets,https://www.yelp.com/biz/johnny-rockets-albuquerque?osq=food
,,,,,,,,,,,,,,,,,7:00 am - 8:00 pm,,,,,,,,,7:00 am - 8:00 pm,,,,,,7:00 am - 8:00 pm,,7:00 am - 4:00 pm,,,7:00 am - 8:00 pm,Closed,,7:00 am - 8:00 pm,,,NM Albuquerque Westside,Unclaimed,,marielenas-bakery-panader%C3%ADa-albuquerque,35.0935997186,-106.709219908,,,,,,,,Marielena’s bakery Panadería,https://www.yelp.com/biz/marielenas-bakery-panader%C3%ADa-albuquerque?osq=food
,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,NM Albuquerque Westside,Unclaimed,,sonic-drive-in-albuquerque-22,35.1107157,-106.7037328,,1.0,,,,1,FastFood,Sonic Drive in,https://www.yelp.com/biz/sonic-drive-in-albuquerque-22?osq=food
Yes,No,,Yes,,,,,,No,,,Yes,,,,,,,,,,,,,,,,,,,PrivateLot,,,,No,,,,,,,,NM Albuquerque Westside,Unclaimed,,sams-club-albuquerque,35.2099707288,-106.657381055,2.0,4.0,american-tire-and-service-rio-rancho,sears-auto-center-albuquerque-2,costco-wholesale-albuquerque,8,"Grocery,DepartmentStores,Tires",Sam’s Club,https://www.yelp.com/biz/sams-club-albuquerque?osq=food
,,,Yes,,Beer&WineOnly,,Casual,,Yes,,,,,No,,,11:00 am - 10:00 pm,Lunch,,Yes,Yes,,,,Yes,11:00 am - 9:00 pm,,Average,,No,,11:00 am - 10:00 pm,,11:00 am - 9:00 pm,Yes,No,11:00 am - 9:00 pm,11:00 am - 9:00 pm,No,11:00 am - 9:00 pm,,,NM Albuquerque Westside,Claimed,,el-taco-tote-albuquerque-2,35.0814441,-106.7128222,1.0,4.0,el-modelo-mexican-foods-albuquerque,tacos-mex-y-mariscos-albuquerque,taqueria-mexico-albuquerque,4,Mexican,El Taco Tote,https://www.yelp.com/biz/el-taco-tote-albuquerque-2?osq=food
,,,Yes,,No,,Casual,,Yes,,,,,No,,,11:00 am - 11:00 pm,Lunch,,Yes,Yes,,,,Yes,11:00 am - 10:00 pm,,,,No,,10:00 am - 11:00 pm,,11:00 am - 10:00 pm,Yes,Yes,11:00 am - 10:00 pm,11:00 am - 10:00 pm,Yes,11:00 am - 10:00 pm,Yes,Free,NM Albuquerque Westside,Claimed,,peter-piper-pizza-albuquerque-2,35.186431,-106.6839784,2.0,3.0,chuck-e-cheeses-albuquerque,pizza-hut-albuquerque-6,luigis-restaurant-and-pizzeria-albuquerque,14,"Pizza,ChickenWings,Buffets",Peter Piper Pizza,https://www.yelp.com/biz/peter-piper-pizza-albuquerque-2?osq=food
,,,Yes,,No,,Casual,,Yes,,,Yes,,No,,Yes,7:00 am - 3:00 am,Lunch,,Yes,Yes,,,,No,7:00 am - 2:00 am,,Average,,No,Street,7:00 am - 3:00 am,,7:00 am - 2:00 am,Yes,No,7:00 am - 2:00 am,7:00 am - 2:00 am,No,7:00 am - 2:00 am,Yes,No,NM Albuquerque Westside,Claimed,,taco-bell-albuquerque-33,35.18662,-106.66256,1.0,2.0,mcdonalds-albuquerque,little-anitas-albuquerque-16,garcias-kitchen-express-albuquerque,5,"Mexican,Tex-Mex,FastFood",Taco Bell,https://www.yelp.com/biz/taco-bell-albuquerque-33?osq=food
,Yes,,Yes,,No,,Casual,,Yes,,,No,,No,,Yes,,"Brunch,Lunch",,Yes,Yes,,,,No,,,Average,,Yes,Street,,,,Yes,No,,,No,,No,No,NM Albuquerque Westside,Unclaimed,,sonic-drive-in-albuquerque-5,35.1879196,-106.6840791,1.0,2.5,cold-stone-creamery-albuquerque-3,popeyes-albuquerque-3,menchies-frozen-yogurt-albuquerque,9,"FastFood,Pretzels,IceCream&FrozenYogurt",Sonic Drive-In,https://www.yelp.com/biz/sonic-drive-in-albuquerque-5?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,tumbleweed-cantina-hotline-albuquerque,35.0723155,-106.7471394,,,,,,,,Tumbleweed Cantina Hotline,https://www.yelp.com/biz/tumbleweed-cantina-hotline-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,tumbleweed-steakhouse-albuquerque,35.0723155,-106.7471394,,,anodyne-albuquerque,antiquity-restaurant-albuquerque,el-sabor-de-juarez-albuquerque,,,Tumbleweed Steakhouse,https://www.yelp.com/biz/tumbleweed-steakhouse-albuquerque?osq=food
,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,PrivateLot,,,,No,,,,,,,,NM Albuquerque Westside,Unclaimed,,smiths-food-and-drug-centers-albuquerque-2,35.1788408,-106.6899276,2.0,3.0,lowes-market-albuquerque-2,smiths-food-and-drug-centers-albuquerque-7,sprouts-farmers-market-albuquerque,14,"Grocery,Drugstores",Smith’s Food & Drug Centers,https://www.yelp.com/biz/smiths-food-and-drug-centers-albuquerque-2?osq=food
,No,,Yes,,Beer&WineOnly,,Casual,,No,,,No,,No,,,11:00 am - 9:00 pm,Lunch,,Yes,Yes,,,,No,11:00 am - 9:00 pm,,Loud,,No,,10:00 am - 10:00 pm,,11:00 am - 9:00 pm,No,Yes,11:00 am - 9:00 pm,11:00 am - 9:00 pm,No,11:00 am - 9:00 pm,Yes,Free,NM Albuquerque Westside,Unclaimed,,chuck-e-cheeses-albuquerque,35.2083005181,-106.656920935,2.0,3.5,giovannis-pizzeria-albuquerque,pizza-castle-albuquerque,foxs-pizza-den-albuquerque-2,7,Pizza,Chuck E Cheese’s,https://www.yelp.com/biz/chuck-e-cheeses-albuquerque?osq=food
,,,,,,,,,,,,No,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,NM Albuquerque Westside,Unclaimed,,papa-johns-pizza-albuquerque-5,35.1774526,-106.6884424,2.0,1.5,pudge-brothers-pizza-albuquerque,old-town-pizza-parlor-albuquerque,pizza-hut-albuquerque-6,6,Pizza,Papa John’s Pizza,https://www.yelp.com/biz/papa-johns-pizza-albuquerque-5?osq=food
,,,Yes,,,,,,Yes,,,,,,,,,,,,,Yes,,,,,,,,Yes,PrivateLot,,,,,,,,,,,Free,NM Albuquerque Westside,Unclaimed,,starbucks-albuquerque-8,35.177732259,-106.689193364,1.0,3.5,satellite-coffee-albuquerque-2,kaps-coffee-shop-and-diner-albuquerque,cafe-bella-coffee-rio-rancho,13,Coffee&Tea,Starbucks,https://www.yelp.com/biz/starbucks-albuquerque-8?osq=food
,,,Yes,,,,Casual,,,,,,,No,,,,,,Yes,Yes,,,,,,,,,No,,,,,Yes,No,,,Yes,,Yes,,NM Albuquerque Westside,Unclaimed,,pastorero-taco-grill-albuquerque,35.1140742,-106.7034653,,,frontier-restaurant-albuquerque-2,tacos-mex-y-mariscos-albuquerque,mary-and-titos-albuquerque,,,Pastorero Taco Grill,https://www.yelp.com/biz/pastorero-taco-grill-albuquerque?osq=food
,,,Yes,,,,Casual,,Yes,,,,,No,,,,,,No,Yes,,,,No,,,Average,,No,,,,,Yes,No,,,,,,,NM Albuquerque Westside,Unclaimed,,papa-murphys-albuquerque-9,35.1822063,-106.6884245,2.0,3.5,dominos-pizza-albuquerque-5,papa-murphys-take-and-bake-albuquerque,dions-albuquerque-7,6,Pizza,Papa Murphy’s,https://www.yelp.com/biz/papa-murphys-albuquerque-9?osq=food
,,,Yes,,No,,Casual,,,,,No,,No,,Yes,10:00 am - 1:00 am,,,Yes,Yes,,,,No,10:00 am - 12:00 am,,Average,,No,,10:00 am - 1:00 am,,10:00 am - 12:00 am,Yes,No,10:00 am - 12:00 am,10:00 am - 12:00 am,No,10:00 am - 12:00 am,Yes,No,NM Albuquerque Westside,Claimed,,taco-bell-albuquerque-9,35.192351,-106.726542,1.0,2.5,whataburger-albuquerque-4,tacos-mex-y-mariscos-albuquerque,garcias-kitchen-express-albuquerque,6,"FastFood,Mexican,Tex-Mex",Taco Bell,https://www.yelp.com/biz/taco-bell-albuquerque-9?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,dairy-queen-albuquerque-13,35.197522,-106.654702,,3.0,ironwood-kitchen-albuquerque-2,,,2,"FastFood,IceCream&FrozenYogurt",Dairy Queen,https://www.yelp.com/biz/dairy-queen-albuquerque-13?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,chicos-mexican-kitchen-albuquerque,35.1019465,-106.7067817,,,macs-la-sierra-restaurant-albuquerque,papa-franks-albuquerque,mariscos-altamar-albuquerque,,,Chico’s Mexican Kitchen,https://www.yelp.com/biz/chicos-mexican-kitchen-albuquerque?osq=food
,No,,Yes,,No,,Casual,,Yes,,,Yes,,No,,No,,"Breakfast,Lunch",,Yes,Yes,,,,No,,,Quiet,,No,,,,,Yes,No,,,No,,,No,NM Albuquerque Westside,Unclaimed,,blakes-lotaburger-albuquerque-35,35.1630596,-106.6963233,1.0,2.5,shoe-tree-albuquerque,cnm-west-parking-lot-sb-2-albuquerque,national-fiery-foods-and-barbecue-show-albuquerque,20,Burgers,Blakes Lotaburger,https://www.yelp.com/biz/blakes-lotaburger-albuquerque-35?osq=food
,,,Yes,,,,,,Yes,No,,,,,,,7:00 am - 12:00 am,,,,,,,,,7:00 am - 12:00 am,,,,,,7:00 am - 12:00 am,,7:00 am - 12:00 am,No,,7:00 am - 12:00 am,7:00 am - 12:00 am,,7:00 am - 12:00 am,,,NM Albuquerque Westside,Claimed,,walgreens-albuquerque-12,35.0803832,-106.7112622,4.0,2.0,highland-pharmacy-albuquerque,smiths-albuquerque-6,smiths-food-and-drug-stores-albuquerque,2,"Drugstores,Cosmetics&BeautySupply,ConvenienceStores",Walgreens,https://www.yelp.com/biz/walgreens-albuquerque-12?osq=food
,,,Yes,,FullBar,Casual,Casual,,Yes,,,Yes,No,No,No,,11:00 am - 11:00 pm,"Lunch,Dinner",No,Yes,Yes,,Yes,,No,11:00 am - 10:00 pm,Background,Loud,,Yes,,11:00 am - 11:00 pm,No,11:00 am - 10:00 pm,Yes,Yes,11:00 am - 10:00 pm,11:00 am - 10:00 pm,Yes,11:00 am - 10:00 pm,Yes,Free,NM Albuquerque Westside,Claimed,,olive-garden-italian-restaurant-albuquerque-7,35.2093369,-106.6585244,2.0,3.0,mimmos-ristorante-and-pizzeria-albuquerque,trombinos-bistro-italiano-albuquerque,joes-pasta-house-rio-rancho-2,43,"Italian,Salad,WineBars",Olive Garden Italian Restaurant,https://www.yelp.com/biz/olive-garden-italian-restaurant-albuquerque-7?osq=food
,Yes,,Yes,,,,,,No,,,No,,,,,9:00 am - 9:00 pm,,,,,,,,,9:00 am - 9:00 pm,,,,,PrivateLot,9:00 am - 9:00 pm,,10:00 am - 8:00 pm,Yes,,9:00 am - 9:00 pm,9:00 am - 9:00 pm,,9:00 am - 9:00 pm,Yes,No,NM Albuquerque Westside,Unclaimed,,keva-juice-albuquerque-4,35.2031439,-106.6588991,1.0,4.0,zeus-juice-and-nutrition-albuquerque,keva-juice-albuquerque-3,squeezed-juice-bar-albuquerque-10,6,JuiceBars&Smoothies,Keva Juice,https://www.yelp.com/biz/keva-juice-albuquerque-4?osq=food
,,,Yes,,,,Casual,,,,,,,No,,,,,,Yes,Yes,,,,No,,,,,,,,,,Yes,No,,,,,,,NM Albuquerque Westside,Unclaimed,,subway-albuquerque-9,35.1917667058,-106.725943625,1.0,3.0,aliceas-ny-bagels-and-subs-rio-rancho,rose-garden-albuquerque-2,davidos-rio-rancho,1,"Sandwiches,FastFood",Subway,https://www.yelp.com/biz/subway-albuquerque-9?osq=food
,No,,Yes,,,,,,Yes,,,Yes,,No,,,6:30 am - 6:00 pm,,,,,Yes,,,,6:30 am - 6:00 pm,,,,No,PrivateLot,7:00 am - 4:00 pm,,7:00 am - 4:00 pm,Yes,,6:30 am - 6:00 pm,6:30 am - 6:00 pm,,6:30 am - 6:00 pm,Yes,Free,NM Albuquerque Westside,Claimed,,rebel-donut-albuquerque-6,35.1836522,-106.6674171,1.0,4.0,donut-mart-albuquerque-2,krispy-kreme-doughnuts-albuquerque-2,saratoris-di-tully-italian-pastry-shop-albuquerque,85,"Donuts,Coffee&Tea,Bakeries",Rebel Donut,https://www.yelp.com/biz/rebel-donut-albuquerque-6?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,burritos-y-mas-albuquerque,35.0813979,-106.7129176,,,coors-cafe-albuquerque,paleteria-la-michoacana-de-paquime-albuquerque,mariscos-altamar-albuquerque,,,Burritos Y Mas,https://www.yelp.com/biz/burritos-y-mas-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,larsons-gateway-motel-hurley,35.0812942,-106.7106166,,,gateway-restaurant-and-motel-hurley,,,,,Larson’s Gateway Motel,https://www.yelp.com/biz/larsons-gateway-motel-hurley?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,zanios-foods-albuquerque,35.080729,-106.7159,,,north-hills-mini-mart-rio-rancho,rio-rancho-shell-rio-rancho,the-merc-placitas,,,Zanios Foods,https://www.yelp.com/biz/zanios-foods-albuquerque?osq=food
,No,,Yes,,No,,Casual,,Yes,,,Yes,,No,,No,6:00 am - 10:00 pm,Lunch,,Yes,Yes,,,,Yes,6:00 am - 9:00 pm,,Average,,Yes,PrivateLot,6:00 am - 10:00 pm,,6:00 am - 9:00 pm,Yes,No,6:00 am - 10:00 pm,6:00 am - 9:00 pm,No,6:00 am - 9:00 pm,Yes,Free,NM Albuquerque Westside,Claimed,,macs-steak-in-the-rough-rio-rancho,35.2188495141,-106.66268304,1.0,3.5,los-cuates-albuquerque-4,los-cuates-albuquerque-2,,22,"American(New),Burgers",Mac’s Steak In The Rough,https://www.yelp.com/biz/macs-steak-in-the-rough-rio-rancho?osq=food
,No,,Yes,,,,,,Yes,,,Yes,,,,,7:00 am - 3:00 pm7:00 pm - 9:00 pm,,,,,Yes,,,,7:00 am - 3:00 pm,,,,Yes,PrivateLot,7:00 am - 3:00 pm,,9:00 am - 2:00 pm,Yes,,7:00 am - 3:00 pm,7:00 am - 3:00 pm,,7:00 am - 3:00 pm,Yes,Free,NM Albuquerque Westside,Claimed,,cafe-bella-coffee-rio-rancho,35.2202733373,-106.67795618,2.0,4.0,satellite-coffee-albuquerque-2,aliceas-ny-bagels-and-subs-rio-rancho,bagel-deli-bakery-rio-rancho,69,"Coffee&Tea,Bagels",Cafe Bella Coffee,https://www.yelp.com/biz/cafe-bella-coffee-rio-rancho?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,giant-gasoline-and-convenience-store-albuquerque-2,35.0805026,-106.7107358,,,,,,,,Giant Gasoline & Convenience Store,https://www.yelp.com/biz/giant-gasoline-and-convenience-store-albuquerque-2?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,peter-piper-pizza-albuquerque,35.0834717,-106.6979049,,,chuck-e-cheeses-albuquerque,pizza-hut-albuquerque-6,firenze-pizzeria-albuquerque,,,Peter Piper Pizza,https://www.yelp.com/biz/peter-piper-pizza-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,gourmet-bagel-and-coffee-albuquerque,35.1852451,-106.6659008,,,friends-coffee-and-sandwich-albuquerque,einsteins-bros-bagels-albuquerque,bagel-deli-bakery-rio-rancho,,,Gourmet Bagel & Coffee,https://www.yelp.com/biz/gourmet-bagel-and-coffee-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,steak-in-the-rough-albuquerque,35.0810664,-106.7065305,,,monroes-restaurant-albuquerque,macs-la-sierra-restaurant-albuquerque,frontier-restaurant-albuquerque-2,,,Steak In the Rough,https://www.yelp.com/biz/steak-in-the-rough-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,NM Albuquerque Westside,Unclaimed,,painted-horse-coffee-house-albuquerque,35.1854424,-106.6656222,2.0,1.0,satellite-coffee-albuquerque-2,bike-in-coffee-albuquerque,the-grove-cafe-and-market-albuquerque,1,Coffee&Tea,Painted Horse Coffee House,https://www.yelp.com/biz/painted-horse-coffee-house-albuquerque?osq=food
,Yes,,Yes,,,,,,No,,,,,,,,11:00 am - 9:00 pm,,,,,,,,,11:00 am - 9:00 pm,,,,,PrivateLot,11:00 am - 9:00 pm,,11:00 am - 9:00 pm,Yes,,11:00 am - 9:00 pm,11:00 am - 9:00 pm,,11:00 am - 9:00 pm,,No,NM Albuquerque Westside,Claimed,,vanilla-bean-frozen-custard-and-treatery-rio-rancho,35.221032,-106.6975645,1.0,4.5,chocglitz-and-cream-albuquerque,,,26,IceCream&FrozenYogurt,Vanilla Bean Frozen Custard & Treatery,https://www.yelp.com/biz/vanilla-bean-frozen-custard-and-treatery-rio-rancho?osq=food
,No,,Yes,,,,,,Yes,,,Yes,,,,,5:00 am - 5:00 pm,,,,,Yes,,,,5:00 am - 5:00 pm,,,,Yes,PrivateLot,6:00 am - 4:00 pm,,6:00 am - 3:00 pm,Yes,,5:00 am - 5:00 pm,5:00 am - 5:00 pm,,5:00 am - 5:00 pm,,Free,NM Albuquerque Westside,Unclaimed,,einsteins-bros-bagels-rio-rancho,35.22102,-106.697571,1.0,2.5,starbucks-rio-rancho-4,cafe-bella-coffee-rio-rancho,aliceas-ny-bagels-and-subs-rio-rancho,30,"Bagels,Coffee&Tea",Einstein’s Bros Bagels,https://www.yelp.com/biz/einsteins-bros-bagels-rio-rancho?osq=food
,,,Yes,,,,Casual,,,,,,,No,,,10:30 am - 11:00 pm,,,No,No,,,,,10:30 am - 10:00 pm,,,,No,,10:30 am - 11:00 pm,,10:30 am - 10:00 pm,Yes,No,10:30 am - 10:00 pm,10:30 am - 10:00 pm,,10:30 am - 10:00 pm,,,NM Albuquerque Westside,Unclaimed,,little-caesars-pizza-albuquerque-11,35.1971681,-106.7042241,1.0,4.5,,,,2,Pizza,Little Caesars Pizza,https://www.yelp.com/biz/little-caesars-pizza-albuquerque-11?osq=food
,,,Yes,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Unclaimed,,villa-fik-4101-albuquerque-2,35.1980099,-106.6572732,,1.0,,,,1,Italian,Villa FIK #4101,https://www.yelp.com/biz/villa-fik-4101-albuquerque-2?osq=food
,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Westside,Claimed,,skinny-man-gourmet-jerky-albuquerque-2,35.193145,-106.7253011,2.0,4.5,,,,3,MeatShops,Skinny Man Gourmet Jerky,https://www.yelp.com/biz/skinny-man-gourmet-jerky-albuquerque-2?osq=food
,,,Yes,,,,,,Yes,,,,,,,,8:00 am - 9:00 pm,,,,,,,,,8:00 am - 9:00 pm,,,,,PrivateLot,8:00 am - 9:00 pm,,8:00 am - 7:30 pm,No,,8:00 am - 9:00 pm,8:00 am - 9:00 pm,,8:00 am - 9:00 pm,,,NM Albuquerque Westside,Unclaimed,,natural-grocers-albuquerque,35.1810757,-106.6680992,2.0,3.5,frontier-mart-corrales,la-monta%C3%B1ita-co-op-albuquerque-5,damacios-grocery-and-liquor-albuquerque,5,"Grocery,Vitamins&Supplements,OrganicStores",Natural Grocers,https://www.yelp.com/biz/natural-grocers-albuquerque?osq=food
